"","P01-A06-HLM094","P01-A07-HLM102","P01-A09-HLM053","P01-A11-HLM137","P01-A12-HLM131","P01-B10-HLM020","P01-C01-HLM080","P01-C09-HLM035","P01-D01-HLM079","P01-D04-HLM073","P01-D06-HLM093","P01-D07-HLM105","P01-D08-HLM086","P01-E02-HLM042","P01-E06-HLM100","P01-E07-HLM103","P01-E10-HLM023","P01-E12-HLM138","P01-F01-HLM066","P01-F06-HLM081","P01-F12-HLM140","P01-G03-HLM067","P01-G05-HLM083","P01-G06-HLM075","P01-H01-HLM063","P01-H04-HLM110","P01-H08-HLM052","P01-H11-HLM124","P01-H12-HLM148","P02-A01-HLM146","P02-A05-HLM167","P02-A09-HLM134","P02-A10-HLM405","P02-A11-HLM413","P02-A12-HLM421","P02-B01-HLM145","P02-B04-HLM001","P02-B08-HLM003","P02-B10-HLM406","P02-B11-HLM414","P02-B12-HLM422","P02-C10-HLM407","P02-C11-HLM415","P02-C12-HLM423","P02-D09-HLM400","P02-D10-HLM408","P02-D11-HLM416","P02-D12-HLM424","P02-E09-HLM401","P02-E10-HLM409","P02-E11-HLM417","P02-E12-HLM425","P02-F09-HLM402","P02-F10-HLM410","P02-F11-HLM418","P02-F12-HLM426","P02-G03-HLM036","P02-G09-HLM403","P02-G10-HLM411","P02-G11-HLM419","P02-G12-HLM427","P02-H02-HLM176","P02-H04-HLM162","P02-H06-HLM152","P02-H09-HLM404","P02-H10-HLM412","P02-H11-HLM420","P02-H12-HLM428","P03-A01-HLM429","P03-B01-HLM430","P03-C01-HLM431","P03-D01-NEC"
"OTU268",1,7,0,0,0,2,2,1,10,0,5,0,4,1,9,2,21,2,0,3,2,6,0,2,6,4,2,4,83,0,0,6,0,0,0,0,0,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,2,6,1,0,0,0,0,1,0,0,0
"OTU347",1,0,2,1,0,0,30,1,0,0,3,0,0,1,1,0,2,0,1,2,2,0,0,1,6,3,0,5,22,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
"OTU186",5,10,4,1,0,180,0,3,4,33,0,7,21,10,0,366,31,0,0,7,7,6,0,19,31,17,4,48,9,1,2,0,0,0,0,2,3,19,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,24,1,3,0,0,0,1,8,32,12,0,0,0,0,0,0,0,0
"OTU259",4,0,0,4,0,5,13,1,0,10,28,6,16,14,13,14,11,7,2,0,2,8,2,2,19,3,11,8,0,9,3,4,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,16,10,0,0,0,0,0,2,0,0
"OTU10",1129,69,546,2032,25,449,2884,331,102,2494,2440,1858,888,2288,1059,3394,4572,2667,388,29,647,1229,545,1655,4781,763,1742,2242,666,1514,512,1220,89,34,0,46,882,2897,449,4,20,90,602,0,0,10,65,1,0,0,3,0,0,0,409,103,89,0,54,6,46,288,3486,1190,0,1,13,17,24,54,0,0
"OTU137",19,0,8,0,0,0,0,27,0,15,0,30,0,0,0,52,0,3,40,0,46,0,0,2,452,0,0,35,19,6,8,0,0,0,0,2,5,9,0,0,0,0,11,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,20,0,0,0,0,0,0,0,0,0
"OTU183",9,1,0,8,1,13,1,4,2,6,81,8,30,18,62,12,4,17,1,0,2,3,4,7,6,10,3,6,3,33,4,1,0,5,0,0,19,22,3,0,0,6,4,0,0,0,0,1,0,0,0,0,0,0,24,1,2,0,1,0,2,10,67,17,0,0,0,0,0,5,0,0
"OTU244",0,1,0,0,0,1,3,0,3,0,0,0,0,4,7,2,28,4,0,0,0,15,0,5,0,0,1,8,105,5,6,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,18,2,0,0,0,0,0,0,0,0
"OTU352",0,1,0,1,0,1,0,0,0,2,12,1,2,0,2,0,2,5,0,0,0,0,0,0,3,4,1,1,4,0,0,7,0,0,0,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0
"OTU111",8,1,15,3,1,41,35,6,276,1,34,45,8,30,17,0,6,1,0,50,0,1,0,15,3,425,3,18,328,71,124,6,2,6,0,61,7,3,0,0,0,35,8,0,0,14,0,0,0,2,0,0,1,6,11,2,0,0,0,135,11,131,20,27,0,0,0,0,1,34,0,0
"OTU636",0,0,0,0,4,2,0,0,9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU605",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"OTU607",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0
"OTU701",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"OTU619",0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"OTU721",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU242",0,0,2,2,1,18,0,0,37,1,1,0,0,0,17,0,13,1,0,0,0,4,1,0,1,1,0,14,63,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,9,5,0,0,0,0,1,0,5,0,0,0,0,0,1,3,0,0
"OTU130",0,10,7,22,0,20,7,10,0,3,27,4,12,139,21,0,22,610,6,12,0,11,0,10,2,64,2,5,621,7,6,7,0,27,0,5,1,8,15,3,0,15,183,0,0,23,1,2,0,0,0,0,0,0,77,14,1,0,0,18,12,7,14,8,0,0,0,0,5,52,0,0
"OTU491",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,1,22,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU340",0,0,0,0,0,3,1,0,22,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,2,0,0,77,0,2,0,4,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,2,6,0,0,0,0,9,1,0,2,0,0,0,0,4,9,0,0
"OTU499",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"OTU133",13,1,6,16,3,8,0,13,1,43,20,48,29,19,10,4,540,48,2,3,3,30,3,14,42,70,29,11,48,18,15,44,0,8,1,36,3,13,0,0,0,5,32,0,0,26,0,0,0,1,0,2,0,0,42,5,0,0,0,22,9,17,35,24,0,3,0,10,3,19,0,0
"OTU318",1,0,4,0,1,4,2,1,6,0,3,0,0,4,7,0,9,5,0,3,0,1,0,2,1,1,0,1,18,1,2,2,0,5,0,0,0,0,1,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,3,4,1,0,0,0,0,0,3,1,0
"OTU720",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"OTU389",0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,2,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0
"OTU697",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"OTU221",0,2,4,0,0,6,0,0,0,0,0,0,0,1,4,0,2,0,0,0,0,0,0,0,0,0,0,9,1245,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,2,0,0,0,0,1,0,0,0
"OTU402",0,0,0,0,0,1,0,0,0,0,11,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"OTU381",0,0,1,1,0,4,0,1,5,0,0,0,0,0,0,0,4,0,0,2,0,1,0,0,0,2,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"OTU681",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU651",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0
"OTU175",19,1,50,5,2,28,3,14,4,31,8,0,11,6,11,1,3,9,4,0,1,38,0,2,7,48,6,7,40,2,6,14,0,0,0,1,0,2,0,0,0,0,15,0,0,14,0,0,0,0,0,0,0,0,11,4,0,0,0,4,0,5,52,4,0,0,0,0,0,5,0,0
"OTU449",0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,3,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0
"OTU166",7,5,15,30,0,28,0,2,5,57,90,0,2,3,3,0,0,0,19,0,0,3,0,1,1,25,0,3,49,0,3,2,0,0,0,0,0,2,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,12,1,0,0,0,7,3,21,12,2,0,0,0,0,1,2,0,0
"OTU436",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU368",2,0,0,4,0,26,0,0,0,9,0,0,33,0,0,34,2,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0
"OTU265",15,1,0,1,0,70,0,0,8,2,3,0,42,0,0,0,4,2,0,0,4,0,0,2,1,2,10,8,2,2,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,6,32,12,0,0,0,0,0,1,0,0
"OTU12",758,1785,44,1362,22,1708,3814,25,617,659,8501,1531,3822,3050,2364,239,1450,1960,19,49,174,586,1016,732,123,823,1401,574,48,795,168,969,5,0,0,26,501,1058,0,0,1,0,379,0,0,2,0,0,0,0,0,0,0,0,191,161,64,0,0,1,45,562,1012,1046,0,3,0,0,1,0,0,0
"OTU61",48,83,7,146,4,129,1279,3,179,25,235,28,64,293,193,13,265,232,5,12,13,81,39,92,10,68,65,105,10,100,7,75,0,0,0,3,28,31,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,25,29,12,0,0,0,5,93,149,71,0,0,0,0,0,0,0,0
"OTU110",8,0,14,115,0,1,0,2,2,146,2,0,1,44,0,0,24,1,218,0,1,19,0,9,38,19,10,6,1,0,24,0,0,1,0,3,74,929,0,0,0,8,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,2,0,0
"OTU494",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU285",0,1,5,1,0,0,0,0,5,2,1,1,2,19,5,0,7,10,8,4,1,2,0,0,0,0,1,6,0,1,1,18,0,2,0,0,0,9,15,1,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,19,0,1,0,0
"OTU583",0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"OTU84",36,15,16,31,3,78,0,4,115,124,235,31,95,136,305,11,44,200,1,16,2,42,46,171,5,42,15,30,9,12,40,644,0,50,0,0,45,154,2,2,0,123,73,1,0,2,0,0,0,0,0,0,0,1,80,65,9,0,4,0,29,125,39,56,0,0,1,0,0,0,0,0
"OTU313",1,1,0,0,0,3,0,1,56,1,4,0,1,2,9,0,0,17,0,0,1,4,0,3,0,0,0,2,1,1,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,2,2,0,5,0,0,0,0,0,0,0,0
"OTU369",0,0,0,0,0,10,0,0,0,0,0,0,2,0,0,1,0,19,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0
"OTU424",1,0,0,0,0,2,0,0,5,0,0,0,0,0,4,0,1,1,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"OTU501",1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU365",3,0,4,0,0,3,1,0,0,0,1,0,0,1,2,1,2,8,0,0,2,2,2,11,1,1,0,2,2,1,1,1,0,1,0,0,0,2,0,0,0,1,0,0,0,0,5,0,0,0,0,0,3,0,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0
"OTU227",6,0,5,3,0,4,2,3,21,1,1,0,2,86,7,1,8,26,0,3,1,1,9,98,6,4,1,9,8,0,4,0,0,1,0,0,4,4,1,0,0,3,0,0,0,1,10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,1,9,0,0,0,0
"OTU187",4,0,17,9,0,25,0,2,88,4,4,6,3,39,49,2,15,71,1,9,7,6,6,25,1,11,3,17,2,10,10,19,0,1,0,0,3,10,0,0,0,3,13,0,0,0,2,0,0,0,0,0,0,0,16,17,1,0,0,0,1,4,8,15,0,0,2,1,0,0,0,0
"OTU51",247,3,163,131,1,4,0,7,7,318,20,21,8,8,47,7,79,314,861,2,12,128,0,26,63,36,105,578,58,4,93,231,52,16,0,12,6,1139,101,0,1,63,236,0,0,2,1,0,0,0,0,0,0,0,18,7,8,0,5,0,0,1,115,10,0,0,0,201,0,0,0,0
"OTU319",1,1,4,2,0,2,0,1,7,1,0,0,2,4,20,0,1,14,1,3,1,4,1,4,0,1,0,6,0,0,3,7,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0
"OTU360",4,0,0,0,0,72,0,0,0,6,0,0,23,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0
"OTU295",2,5,0,2,0,15,0,1,4,2,0,0,6,0,4,36,2,1,0,0,0,1,0,0,2,0,0,3,0,1,0,0,0,0,0,1,1,28,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,39,8,0,0,0,0,1,3,14,6,0,0,0,0,0,0,0,0
"OTU206",33,0,0,0,0,295,0,0,0,0,0,0,0,0,61,0,8,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"OTU518",4,0,0,3,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU484",2,0,0,0,0,6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU99",15,0,40,1115,2,7,0,0,0,6,0,3,3,203,122,3,277,34,61,6,5,64,0,3,30,21,30,8,17,3,23,125,2,1,0,6,4,120,0,0,0,1,29,0,0,0,10,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,19,8,0,3,0,64,0,1,0,0
"OTU246",0,0,0,2,0,0,0,0,0,10,0,0,0,0,331,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"OTU685",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU561",0,0,1,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU688",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU249",3,2,1,3,0,5,1,0,23,7,35,1,10,5,13,1,77,86,1,2,1,20,3,17,1,5,1,2,3,0,1,7,0,0,0,0,1,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,8,0,0,0,0,0,6,9,2,0,0,0,0,0,0,0,0
"OTU492",0,0,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU283",0,1,2,0,0,0,0,1,4,0,0,0,1,1,2,0,28,2,5,3,1,5,5,1,0,5,0,0,97,0,4,1,0,0,0,1,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,8,1,0,0,0,0,0,2,0,0
"OTU622",1,1,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"OTU243",12,0,1,4,0,0,0,0,0,39,1,0,0,0,0,1,78,13,0,0,0,3,18,12,1,5,3,0,18,0,8,0,0,0,0,0,0,10,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0
"OTU125",40,1,41,11,6,13,0,6,1,78,540,5,32,18,85,5,250,67,0,2,0,120,70,139,1,76,32,2,46,5,123,45,0,4,0,2,2,37,4,0,0,0,16,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,12,65,21,0,0,0,0,0,0,0,0
"OTU135",77,0,45,16,2,0,69,8,28,64,0,5,0,1,7,2,714,82,30,5,1,352,25,2,24,40,55,21,57,1,49,276,0,0,0,4,2,33,0,0,0,0,64,0,0,0,1,0,0,0,0,0,0,0,23,4,0,0,0,0,7,12,56,5,0,0,0,0,0,0,0,0
"OTU745",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU115",473,0,32,50,1,4,0,6,0,202,298,0,10,1,12,1,277,36,177,0,1,135,6,6,12,188,14,4,55,1,84,8,0,0,0,15,1,34,0,0,0,0,22,0,0,21,0,0,0,0,0,0,0,0,2,4,0,0,0,2,2,6,46,26,0,0,0,61,0,11,0,0
"OTU820",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU208",27,6,2,9,3,3,0,1,4,23,49,2,24,12,17,2,30,14,5,2,0,5,10,105,1,44,1,0,23,3,12,10,0,26,0,1,5,6,8,1,0,51,8,0,0,7,0,0,0,0,0,0,0,0,25,14,0,0,0,10,18,11,22,14,0,1,0,0,1,25,0,0
"OTU146",151,0,12,15,6,3,2,5,2,61,452,3,4,11,3,3,240,47,60,0,1,79,12,36,31,57,2,13,125,2,42,40,7,26,0,9,3,14,2,1,0,160,58,0,0,30,0,0,0,0,0,6,1,0,31,5,1,0,2,7,18,4,37,13,0,2,0,74,4,30,0,0
"OTU572",0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"OTU751",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"OTU270",3,0,0,0,0,6,0,0,31,2,111,1,13,1,3,0,1,2,0,4,0,0,0,1,0,5,2,0,28,0,0,1,0,2,0,1,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,23,1,0,0,0,0,4,8,1,2,0,0,0,0,1,19,0,0
"OTU560",1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,7,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU393",0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,3,2,1,0,0,2,0,2,1,0,0,1,67,0,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,1,0,0
"OTU194",55,0,3,6,1,0,18,3,1,34,23,1,0,4,0,3,116,80,50,3,1,28,0,18,6,30,12,10,34,4,10,9,1,1,0,0,0,24,8,0,0,6,12,0,0,9,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,15,0,0,0,0,5,0,0,1,0
"OTU143",47,4,3,25,11,16,4,3,3,56,167,20,15,77,10,3,213,71,4,6,0,76,5,17,6,158,12,7,31,11,69,24,0,3,1,1,9,41,100,0,0,18,17,0,0,19,0,0,0,0,0,0,0,0,30,8,0,0,5,13,7,22,68,12,0,7,0,1,0,7,0,0
"OTU391",7,0,0,0,0,0,0,1,0,2,8,0,1,3,0,0,10,0,0,0,0,5,0,14,0,8,1,0,2,0,0,1,0,0,0,0,1,4,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,2,1,0,1,0,0,0,1,0,0
"OTU516",1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,17,5,0,3,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"OTU486",0,0,0,0,0,2,0,0,2,0,0,0,0,1,2,0,10,0,0,0,0,4,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"OTU768",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU95",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4155,0,0,0,5353,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
